ecommerce_sale_id,ecommerce_product_key,ecommerce_category_key,brand_key,list_price,sale_price,discount_amount,discount_pct,available_flag
503,496,17,8494,97.33,96.5,0.8299999999999983,0.85,1
504,497,28,5223,4.48,4.48,0.0,0.0,1
505,498,14,9103,6.89,6.89,0.0,0.0,0
506,499,18,5644,19.9,19.9,0.0,0.0,1
507,500,13,1848,29.99,29.99,0.0,0.0,1
508,501,72,294,97.33,96.5,0.8299999999999983,0.85,1
509,502,12,209,83.18,83.18,0.0,0.0,1
510,503,13,2102,97.33,96.5,0.8299999999999983,0.85,1
511,504,4,8267,7.11,7.11,0.0,0.0,1
512,505,31,9164,22.99,22.99,0.0,0.0,1
513,506,42,3663,11.68,11.68,0.0,0.0,1
514,507,96,9717,79.99,79.99,0.0,0.0,1
515,508,14,500,10.55,10.55,0.0,0.0,1
516,509,47,894,24.99,24.99,0.0,0.0,1
517,510,97,8201,7.99,7.99,0.0,0.0,1
518,511,37,120,34.99,34.99,0.0,0.0,1
519,512,14,3974,31.99,31.99,0.0,0.0,0
520,513,65,8201,5.49,5.49,0.0,0.0,1
521,514,13,3501,95.0,95.0,0.0,0.0,1
522,515,61,2926,49.99,49.99,0.0,0.0,1
523,516,12,1574,43.84,43.84,0.0,0.0,1
524,517,4,3930,5.76,5.76,0.0,0.0,1
525,518,14,5463,34.47,34.47,0.0,0.0,1
526,519,28,2473,64.92,64.92,0.0,0.0,1
527,520,26,88,9.67,9.67,0.0,0.0,0
528,521,82,8725,39.75,39.75,0.0,0.0,1
529,522,35,9355,6.99,6.99,0.0,0.0,1
530,523,98,238,59.99,49.94,10.050000000000004,16.75,1
531,524,16,2787,13.56,13.56,0.0,0.0,1
532,525,31,2051,6.42,6.42,0.0,0.0,1
533,526,4,3069,39.95,39.95,0.0,0.0,1
534,527,37,859,97.33,96.5,0.8299999999999983,0.85,1
535,528,61,3300,13.39,13.39,0.0,0.0,1
536,529,17,10341,19.95,13.97,5.979999999999999,29.97,1
537,530,99,2559,4.03,4.03,0.0,0.0,1
538,531,5,871,30.98,5.99,24.99,80.66,1
539,532,24,1104,97.33,96.5,0.8299999999999983,0.85,1
540,533,14,10264,21.47,21.47,0.0,0.0,1
541,534,14,5045,0.0,0.0,0.0,0.0,0
542,535,19,3373,14.49,14.49,0.0,0.0,1
543,536,14,4270,97.33,96.5,0.8299999999999983,0.85,0
544,537,14,7120,97.33,96.5,0.8299999999999983,0.85,1
545,538,54,6217,35.88,35.88,0.0,0.0,1
546,539,12,6876,22.95,22.95,0.0,0.0,1
547,540,100,9124,18.06,18.06,0.0,0.0,1
548,541,38,6465,13.03,13.03,0.0,0.0,1
549,542,4,9675,6.53,6.53,0.0,0.0,1
550,543,27,4139,49.0,49.0,0.0,0.0,1
551,544,18,6981,43.53,43.53,0.0,0.0,1
552,545,101,4513,24.82,24.82,0.0,0.0,1
553,546,69,8511,13.95,13.95,0.0,0.0,1
554,547,13,8278,16.95,16.95,0.0,0.0,1
555,548,13,9278,31.99,31.99,0.0,0.0,0
556,549,19,1903,40.6,40.6,0.0,0.0,0
557,550,12,7760,97.33,96.5,0.8299999999999983,0.85,1
558,551,12,9553,43.99,43.99,0.0,0.0,1
559,552,102,10240,24.48,24.48,0.0,0.0,1
560,553,12,9553,71.77,71.77,0.0,0.0,1
561,554,14,4002,97.33,96.5,0.8299999999999983,0.85,1
562,555,12,2803,10.99,10.99,0.0,0.0,1
563,556,27,9797,21.69,21.69,0.0,0.0,0
564,557,27,4682,97.33,96.5,0.8299999999999983,0.85,1
565,558,14,9271,15.99,8.0,7.99,49.97,1
566,559,14,5461,81.9,81.9,0.0,0.0,1
567,560,103,26,29.95,29.95,0.0,0.0,1
568,561,4,3276,97.33,96.5,0.8299999999999983,0.85,1
569,562,27,5835,8.96,8.96,0.0,0.0,1
570,563,104,3950,10.58,10.58,0.0,0.0,1
571,564,18,6398,55.99,55.99,0.0,0.0,1
572,565,91,9828,19.99,19.99,0.0,0.0,1
573,566,59,1490,40.14,40.14,0.0,0.0,1
574,567,31,2615,4.88,4.88,0.0,0.0,1
575,568,13,1848,55.94,55.94,0.0,0.0,1
576,569,31,8608,8.15,8.15,0.0,0.0,1
577,570,26,9894,14.96,14.96,0.0,0.0,1
578,571,4,372,97.33,96.5,0.8299999999999983,0.85,1
579,572,4,2918,97.33,96.5,0.8299999999999983,0.85,1
580,573,19,4543,27.48,27.48,0.0,0.0,1
581,574,26,2784,55.67,55.67,0.0,0.0,1
582,575,42,4701,2.92,2.92,0.0,0.0,1
583,576,28,4522,32.38,32.38,0.0,0.0,1
584,577,12,994,29.99,29.99,0.0,0.0,1
585,578,4,3388,13.99,13.99,0.0,0.0,1
586,579,25,4534,97.33,96.5,0.8299999999999983,0.85,1
587,580,19,6307,42.99,42.99,0.0,0.0,1
588,581,4,9847,35.95,35.95,0.0,0.0,1
589,582,6,6939,17.95,17.95,0.0,0.0,1
590,583,90,4973,16.98,16.98,0.0,0.0,1
591,584,14,9718,35.2,35.2,0.0,0.0,1
592,585,9,9588,18.65,18.65,0.0,0.0,1
593,586,94,563,13.14,13.14,0.0,0.0,1
594,587,13,3663,18.03,18.03,0.0,0.0,0
595,588,105,1749,4.51,4.51,0.0,0.0,1
596,589,18,93,97.33,85.05,12.28,12.62,1
597,590,29,8891,38.29,38.29,0.0,0.0,1
598,591,106,7640,12.54,12.54,0.0,0.0,1
599,592,12,1341,49.99,49.99,0.0,0.0,1
600,593,12,9553,24.99,24.99,0.0,0.0,1
601,594,56,8482,7.64,7.64,0.0,0.0,1
602,595,25,9594,11.86,11.86,0.0,0.0,1
603,596,48,6620,49.79,49.79,0.0,0.0,1
604,597,5,8342,5.99,5.99,0.0,0.0,1
605,598,14,5365,22.55,22.55,0.0,0.0,1
606,599,12,6373,97.33,96.5,0.8299999999999983,0.85,0
607,600,26,6691,27.73,27.73,0.0,0.0,1
608,601,17,9182,97.33,96.5,0.8299999999999983,0.85,1
609,602,1,6679,12.78,12.78,0.0,0.0,1
610,603,64,10335,5.27,5.27,0.0,0.0,1
611,604,12,8145,69.25,69.25,0.0,0.0,0
612,605,29,9888,22.37,22.37,0.0,0.0,1
613,606,12,1738,58.99,58.99,0.0,0.0,1
614,607,28,586,35.5,35.5,0.0,0.0,1
615,608,58,9026,22.32,22.32,0.0,0.0,1
616,609,92,5135,6.57,5.47,1.1000000000000003,16.74,1
617,610,72,3214,9.47,9.47,0.0,0.0,1
618,611,14,1662,97.33,96.5,0.8299999999999983,0.85,1
619,612,22,2461,19.99,19.99,0.0,0.0,1
620,613,100,5483,29.44,29.44,0.0,0.0,1
621,614,14,1962,97.33,96.5,0.8299999999999983,0.85,1
622,615,14,6033,12.95,12.95,0.0,0.0,1
623,616,39,833,7.69,5.69,2.0,26.01,1
624,617,12,5101,22.37,22.37,0.0,0.0,1
625,618,28,4448,97.33,96.5,0.8299999999999983,0.85,1
626,619,14,6771,49.99,49.99,0.0,0.0,1
627,620,12,1867,8.86,8.86,0.0,0.0,1
628,621,28,9588,13.77,13.77,0.0,0.0,1
629,622,14,10260,31.11,31.11,0.0,0.0,1
630,623,19,1477,51.38,51.38,0.0,0.0,1
631,624,17,3839,97.33,96.5,0.8299999999999983,0.85,1
632,625,89,1672,16.95,16.95,0.0,0.0,1
633,626,41,5101,8.22,8.22,0.0,0.0,1
634,627,12,6430,97.33,96.5,0.8299999999999983,0.85,1
635,628,14,3663,45.99,45.99,0.0,0.0,1
636,629,107,8512,45.0,29.25,15.75,35.0,1
637,630,19,5241,2.74,2.74,0.0,0.0,1
638,631,92,8735,5.88,5.88,0.0,0.0,1
639,632,17,4345,20.99,20.99,0.0,0.0,1
640,633,9,7346,28.14,28.14,0.0,0.0,1
641,634,108,7386,44.97,44.97,0.0,0.0,1
642,635,16,9331,19.99,19.99,0.0,0.0,1
643,636,14,9970,15.63,15.63,0.0,0.0,1
644,637,109,6648,44.61,44.61,0.0,0.0,1
645,638,66,6129,23.16,23.16,0.0,0.0,0
646,639,66,8842,97.33,96.5,0.8299999999999983,0.85,1
647,640,13,8624,97.33,96.5,0.8299999999999983,0.85,1
648,641,92,8735,5.34,5.34,0.0,0.0,1
649,642,17,9389,18.18,18.18,0.0,0.0,1
650,643,110,9861,9.99,9.99,0.0,0.0,1
651,644,79,5206,6.7,6.7,0.0,0.0,1
652,645,51,2001,27.33,27.33,0.0,0.0,1
653,646,12,3619,97.33,96.5,0.8299999999999983,0.85,0
654,647,12,10204,97.33,96.5,0.8299999999999983,0.85,1
655,648,18,2111,20.99,20.99,0.0,0.0,1
656,649,70,1899,9.56,9.56,0.0,0.0,1
657,650,13,9434,10.99,10.99,0.0,0.0,1
658,651,14,2672,97.33,96.5,0.8299999999999983,0.85,1
659,652,14,10229,15.77,15.77,0.0,0.0,1
660,653,25,6628,9.57,9.57,0.0,0.0,1
661,654,27,5567,27.89,27.89,0.0,0.0,1
662,655,4,4883,19.95,19.95,0.0,0.0,1
663,656,25,7156,97.33,96.5,0.8299999999999983,0.85,1
664,657,18,6544,14.0,14.0,0.0,0.0,1
665,658,74,7719,11.82,11.82,0.0,0.0,1
666,659,4,3643,29.81,29.81,0.0,0.0,1
667,660,65,1217,11.5,11.5,0.0,0.0,1
668,661,4,9968,21.05,21.05,0.0,0.0,1
669,662,16,815,5.28,5.28,0.0,0.0,1
670,663,38,8782,9.42,6.99,2.43,25.8,1
671,664,4,5903,97.33,96.5,0.8299999999999983,0.85,1
672,665,60,304,32.01,32.01,0.0,0.0,1
673,666,12,7646,15.03,15.03,0.0,0.0,0
674,667,97,913,8.79,8.79,0.0,0.0,1
675,668,51,5523,61.27,61.27,0.0,0.0,1
676,669,1,934,13.99,13.99,0.0,0.0,1
677,670,54,6180,12.99,12.99,0.0,0.0,1
678,671,4,4348,97.33,96.5,0.8299999999999983,0.85,0
679,672,26,10143,73.81,73.81,0.0,0.0,1
680,673,41,9409,34.99,34.99,0.0,0.0,1
681,674,4,9918,26.72,26.72,0.0,0.0,1
682,675,111,6209,15.9,15.9,0.0,0.0,1
683,676,79,5206,7.31,7.31,0.0,0.0,1
684,677,27,4282,19.99,19.99,0.0,0.0,1
685,678,1,1906,52.27,52.27,0.0,0.0,1
686,679,12,4106,14.99,14.99,0.0,0.0,1
687,680,13,4847,16.01,16.01,0.0,0.0,1
688,681,4,3887,7.69,7.69,0.0,0.0,1
689,682,14,3974,11.09,11.09,0.0,0.0,1
690,683,32,9565,7.39,7.39,0.0,0.0,1
691,684,4,10088,27.16,27.16,0.0,0.0,1
692,685,84,9042,11.99,11.99,0.0,0.0,1
693,686,1,8011,22.03,22.03,0.0,0.0,1
694,687,1,9196,24.95,24.95,0.0,0.0,1
695,688,28,2337,82.57,82.57,0.0,0.0,1
696,689,17,2657,90.0,52.99,37.01,41.12,1
697,690,70,1106,6.14,6.14,0.0,0.0,1
698,691,97,8754,22.72,22.72,0.0,0.0,1
699,692,74,5022,27.91,27.91,0.0,0.0,1
700,693,13,9848,35.0,35.0,0.0,0.0,1
701,694,4,8267,20.39,20.39,0.0,0.0,1
702,695,67,8320,9.98,9.98,0.0,0.0,1
703,696,14,1013,97.33,96.5,0.8299999999999983,0.85,1
704,697,53,2660,85.91,85.91,0.0,0.0,1
705,698,48,3663,53.99,53.99,0.0,0.0,1
706,699,99,5825,7.82,7.82,0.0,0.0,1
707,700,26,2059,13.96,6.5,7.460000000000001,53.44,1
708,701,12,7637,79.15,79.15,0.0,0.0,1
709,702,14,4003,37.99,37.99,0.0,0.0,1
710,703,16,3520,5.99,5.99,0.0,0.0,1
711,704,9,4868,13.93,13.93,0.0,0.0,1
712,705,92,2076,9.77,9.77,0.0,0.0,1
713,706,61,9758,5.12,5.12,0.0,0.0,1
714,707,54,659,26.13,26.13,0.0,0.0,1
715,708,112,7499,20.99,20.99,0.0,0.0,1
716,709,6,8302,6.95,6.95,0.0,0.0,1
717,710,25,1867,13.93,12.37,1.5600000000000005,11.2,1
718,711,28,5682,19.99,19.99,0.0,0.0,1
719,712,12,2311,63.71,63.71,0.0,0.0,1
720,713,42,911,13.99,13.99,0.0,0.0,1
721,714,14,299,97.33,96.5,0.8299999999999983,0.85,1
722,715,4,6889,16.53,16.53,0.0,0.0,1
723,716,4,9966,1.19,1.19,0.0,0.0,1
724,717,12,6876,17.99,17.99,0.0,0.0,1
725,718,19,642,0.0,0.0,0.0,0.0,0
726,719,14,6947,35.95,35.95,0.0,0.0,0
727,720,31,476,10.45,10.45,0.0,0.0,1
728,721,16,9331,26.99,26.99,0.0,0.0,1
729,722,60,5667,14.99,14.99,0.0,0.0,1
730,723,29,1084,97.33,96.5,0.8299999999999983,0.85,1
731,724,89,6339,12.95,12.95,0.0,0.0,1
732,725,105,4031,6.41,6.41,0.0,0.0,1
733,726,12,10373,97.33,96.5,0.8299999999999983,0.85,1
734,727,14,1262,5.99,5.99,0.0,0.0,1
735,728,53,5393,26.46,26.46,0.0,0.0,1
736,729,1,6191,34.33,34.33,0.0,0.0,1
737,730,50,500,9.98,9.98,0.0,0.0,1
738,731,14,7520,97.33,96.5,0.8299999999999983,0.85,1
739,732,82,1830,43.95,43.95,0.0,0.0,1
740,733,12,1341,97.33,96.5,0.8299999999999983,0.85,0
741,734,18,3919,13.59,13.59,0.0,0.0,1
742,735,12,10646,52.79,52.79,0.0,0.0,1
743,736,27,5146,16.49,16.49,0.0,0.0,1
744,737,12,4832,52.95,52.95,0.0,0.0,1
745,738,13,9588,14.95,14.95,0.0,0.0,1
746,739,70,9119,21.15,21.15,0.0,0.0,1
747,740,12,7324,18.38,18.38,0.0,0.0,1
748,741,14,5698,8.59,8.59,0.0,0.0,1
749,742,51,3653,25.72,25.72,0.0,0.0,1
750,743,12,6911,17.95,17.95,0.0,0.0,1
751,744,9,3236,12.99,12.99,0.0,0.0,1
752,745,89,2543,17.98,10.98,7.0,38.93,1
753,746,47,2993,62.99,62.99,0.0,0.0,1
754,747,12,3390,6.5,6.5,0.0,0.0,1
755,748,8,4274,17.46,17.46,0.0,0.0,0
756,749,90,9961,9.49,9.49,0.0,0.0,1
757,750,93,8915,16.38,16.38,0.0,0.0,1
758,751,74,2041,16.66,16.66,0.0,0.0,1
759,752,12,3377,97.33,96.5,0.8299999999999983,0.85,1
760,753,56,4504,4.99,4.99,0.0,0.0,1
761,754,12,2749,64.3,64.3,0.0,0.0,1
762,755,4,9685,7.9,7.9,0.0,0.0,1
763,756,12,7637,97.33,70.65,26.679999999999996,27.41,1
764,757,41,5172,31.96,31.96,0.0,0.0,0
765,758,94,9553,97.33,96.5,0.8299999999999983,0.85,0
766,759,12,3283,97.33,96.5,0.8299999999999983,0.85,0
767,760,12,3698,35.39,35.39,0.0,0.0,1
768,761,4,9977,14.96,14.96,0.0,0.0,1
769,762,66,8842,97.33,96.5,0.8299999999999983,0.85,1
770,763,60,4577,24.99,24.99,0.0,0.0,1
771,764,23,109,45.5,45.5,0.0,0.0,1
772,765,95,8511,19.95,19.95,0.0,0.0,1
773,766,4,8146,67.48,67.48,0.0,0.0,1
774,767,25,2232,9.99,9.99,0.0,0.0,1
775,768,78,1739,3.52,3.52,0.0,0.0,0
776,769,113,2270,21.99,21.99,0.0,0.0,1
777,770,19,3869,44.99,44.99,0.0,0.0,1
778,771,4,8795,34.39,34.39,0.0,0.0,1
779,772,4,956,76.56,76.56,0.0,0.0,1
780,773,31,3066,18.94,18.94,0.0,0.0,1
781,774,4,2293,12.99,12.99,0.0,0.0,1
782,775,74,2453,32.95,32.95,0.0,0.0,1
783,776,4,500,16.76,16.76,0.0,0.0,1
784,777,19,5085,2.48,2.0,0.48,19.35,1
785,778,100,2989,35.98,35.98,0.0,0.0,1
786,779,24,3715,49.0,49.0,0.0,0.0,1
787,780,17,5453,15.9,15.9,0.0,0.0,1
788,781,50,8932,27.38,27.38,0.0,0.0,1
789,782,33,9588,61.33,61.33,0.0,0.0,1
790,783,93,10621,11.92,11.92,0.0,0.0,0
791,784,13,5292,26.88,26.88,0.0,0.0,1
792,785,13,4574,97.33,96.5,0.8299999999999983,0.85,1
793,786,109,3373,11.48,11.48,0.0,0.0,1
794,787,31,2615,7.75,7.75,0.0,0.0,1
795,788,31,10409,23.52,23.52,0.0,0.0,1
796,789,112,5772,16.5,16.5,0.0,0.0,1
797,790,40,6502,6.98,6.98,0.0,0.0,1
798,791,18,881,14.99,14.99,0.0,0.0,1
799,792,12,3377,97.33,96.5,0.8299999999999983,0.85,1
800,793,26,2059,6.5,6.5,0.0,0.0,1
801,794,16,7080,8.75,8.75,0.0,0.0,1
802,795,14,7207,3.49,3.49,0.0,0.0,1
803,796,27,3681,15.33,15.33,0.0,0.0,1
804,797,4,6556,20.4,20.4,0.0,0.0,1
805,798,29,8892,19.54,19.54,0.0,0.0,1
806,799,48,500,32.35,32.35,0.0,0.0,1
807,800,33,7352,15.08,15.08,0.0,0.0,1
808,801,51,6675,37.99,37.99,0.0,0.0,1
809,802,40,8390,19.96,19.96,0.0,0.0,1
810,803,68,1986,5.97,5.97,0.0,0.0,1
811,804,12,290,32.99,32.99,0.0,0.0,1
812,805,48,9144,31.95,31.95,0.0,0.0,1
813,806,24,9588,9.15,9.15,0.0,0.0,0
814,807,62,9565,5.68,5.68,0.0,0.0,1
815,808,6,7933,55.4,55.4,0.0,0.0,1
816,809,13,9379,19.99,19.99,0.0,0.0,1
817,810,12,8516,63.71,63.71,0.0,0.0,1
818,811,4,5910,14.11,14.11,0.0,0.0,1
819,812,38,188,15.53,15.53,0.0,0.0,1
820,813,28,225,48.0,48.0,0.0,0.0,1
821,814,114,2783,22.45,22.45,0.0,0.0,1
822,815,14,4847,55.33,55.33,0.0,0.0,1
823,816,14,8987,21.14,21.14,0.0,0.0,1
824,817,26,7198,56.46,56.46,0.0,0.0,1
825,818,12,5821,97.33,96.5,0.8299999999999983,0.85,1
826,819,40,7650,15.9,15.9,0.0,0.0,1
827,820,14,7479,38.2,38.2,0.0,0.0,1
828,821,14,3784,18.0,18.0,0.0,0.0,1
829,822,115,28,28.98,28.98,0.0,0.0,1
830,823,12,2842,39.95,39.95,0.0,0.0,0
831,824,12,4308,97.33,96.5,0.8299999999999983,0.85,1
832,825,4,10427,93.4,93.4,0.0,0.0,1
833,826,114,3401,25.99,25.99,0.0,0.0,1
834,827,31,771,30.26,30.26,0.0,0.0,1
835,828,31,10191,13.99,13.99,0.0,0.0,1
836,829,51,7583,24.74,18.97,5.77,23.32,1
837,830,31,8299,21.99,21.99,0.0,0.0,1
838,831,116,6360,40.68,40.68,0.0,0.0,1
839,832,11,10204,97.33,96.5,0.8299999999999983,0.85,1
840,833,29,8756,49.99,49.99,0.0,0.0,1
841,834,14,4034,10.19,10.19,0.0,0.0,1
842,835,28,5272,71.99,71.99,0.0,0.0,1
843,836,14,7675,97.33,96.5,0.8299999999999983,0.85,1
844,837,60,2534,8.51,8.51,0.0,0.0,1
845,838,17,9182,97.33,96.5,0.8299999999999983,0.85,1
846,839,13,8032,12.49,12.49,0.0,0.0,1
847,840,56,2752,56.08,56.08,0.0,0.0,0
848,841,12,7638,39.98,39.98,0.0,0.0,1
849,842,13,9380,23.99,23.99,0.0,0.0,1
850,843,29,3542,14.39,14.39,0.0,0.0,1
851,844,112,5772,15.97,15.97,0.0,0.0,1
852,845,56,2711,4.51,4.51,0.0,0.0,1
853,846,12,130,74.24,74.24,0.0,0.0,1
854,847,22,3870,1.0,1.0,0.0,0.0,1
855,848,62,3465,7.95,7.95,0.0,0.0,1
856,849,48,3887,17.29,17.29,0.0,0.0,1
857,850,51,6136,31.45,31.45,0.0,0.0,1
858,851,4,599,23.39,23.39,0.0,0.0,1
859,852,14,10053,20.45,20.45,0.0,0.0,1
860,853,29,7210,21.98,21.98,0.0,0.0,1
861,854,89,5345,19.99,16.0,3.9899999999999984,19.96,1
862,855,65,1217,8.04,8.04,0.0,0.0,1
863,856,96,2920,36.0,14.99,21.01,58.36,1
864,857,31,4051,49.99,49.99,0.0,0.0,1
865,858,8,8167,19.69,19.69,0.0,0.0,1
866,859,47,3870,3.88,3.88,0.0,0.0,1
867,860,16,8787,6.95,6.95,0.0,0.0,1
868,861,47,6014,14.99,14.99,0.0,0.0,1
869,862,48,481,26.99,26.99,0.0,0.0,1
870,863,17,2375,97.33,96.5,0.8299999999999983,0.85,1
871,864,50,1166,20.6,20.6,0.0,0.0,1
872,865,4,8062,46.95,46.95,0.0,0.0,1
873,866,12,1698,15.19,7.99,7.199999999999999,47.4,1
874,867,14,4166,45.23,45.23,0.0,0.0,1
875,868,27,4144,4.02,4.02,0.0,0.0,1
876,869,13,1552,97.33,96.5,0.8299999999999983,0.85,1
877,870,93,7687,28.24,28.24,0.0,0.0,1
878,871,17,9389,19.99,19.99,0.0,0.0,1
879,872,14,9400,0.0,0.0,0.0,0.0,0
880,873,54,4606,33.5,33.5,0.0,0.0,1
881,874,31,8608,25.59,25.59,0.0,0.0,1
882,875,14,9138,26.1,26.1,0.0,0.0,1
883,876,12,9588,49.19,49.19,0.0,0.0,1
884,877,14,3663,10.69,10.69,0.0,0.0,1
885,878,117,2056,31.14,24.45,6.690000000000001,21.48,1
886,879,27,500,18.73,18.73,0.0,0.0,1
887,880,14,5698,97.33,96.5,0.8299999999999983,0.85,1
888,881,12,4264,24.95,24.95,0.0,0.0,1
889,882,13,9379,97.33,96.5,0.8299999999999983,0.85,1
890,883,14,9476,28.89,28.89,0.0,0.0,0
891,884,13,2174,97.33,96.5,0.8299999999999983,0.85,1
892,885,17,871,18.65,18.65,0.0,0.0,1
893,886,14,10260,97.33,96.5,0.8299999999999983,0.85,1
894,887,4,8601,97.33,96.5,0.8299999999999983,0.85,1
895,888,4,10584,4.99,4.99,0.0,0.0,1
896,889,19,3129,29.46,29.46,0.0,0.0,1
897,890,73,5893,28.5,28.5,0.0,0.0,1
898,891,10,9396,97.33,96.5,0.8299999999999983,0.85,1
899,892,1,5456,93.99,93.99,0.0,0.0,1
900,893,16,3663,15.29,15.29,0.0,0.0,1
901,894,22,4904,0.0,0.0,0.0,0.0,0
902,895,54,1266,39.89,39.89,0.0,0.0,1
903,896,4,10595,12.34,12.34,0.0,0.0,1
904,897,12,7997,0.0,0.0,0.0,0.0,0
905,898,62,7433,34.99,29.76,5.23,14.95,1
906,899,118,3446,39.84,7.0,32.84,82.43,0
907,900,119,2081,37.99,37.99,0.0,0.0,0
908,901,42,1688,0.0,0.0,0.0,0.0,0
909,902,120,6671,31.99,31.99,0.0,0.0,1
910,903,99,3969,19.99,19.99,0.0,0.0,1
911,904,69,6881,6.99,6.99,0.0,0.0,1
912,905,74,814,8.95,8.95,0.0,0.0,1
913,906,27,6224,25.91,25.91,0.0,0.0,1
914,907,81,8038,21.99,21.99,0.0,0.0,1
915,908,74,1577,0.0,0.0,0.0,0.0,0
916,909,31,1740,15.6,15.6,0.0,0.0,1
917,910,12,9098,97.33,96.5,0.8299999999999983,0.85,1
918,911,26,9286,27.95,27.95,0.0,0.0,1
919,912,92,9000,4.94,4.94,0.0,0.0,1
920,913,8,10594,28.83,28.83,0.0,0.0,1
921,914,85,5177,97.33,96.5,0.8299999999999983,0.85,1
922,915,31,2615,8.99,8.99,0.0,0.0,1
923,916,4,8772,12.66,12.66,0.0,0.0,0
924,917,4,5369,29.99,29.99,0.0,0.0,1
925,918,6,10397,9.99,7.61,2.38,23.82,1
926,919,8,2902,41.0,41.0,0.0,0.0,1
927,920,78,9658,40.37,40.37,0.0,0.0,1
928,921,26,4698,11.43,11.43,0.0,0.0,1
929,922,5,7969,5.99,5.99,0.0,0.0,0
930,923,31,6291,12.99,12.99,0.0,0.0,1
931,924,14,7931,8.73,8.73,0.0,0.0,1
932,925,29,10327,97.33,96.5,0.8299999999999983,0.85,1
933,926,8,3214,10.88,10.88,0.0,0.0,1
934,927,13,9380,22.99,22.99,0.0,0.0,1
935,928,14,9202,14.99,14.99,0.0,0.0,1
936,929,25,3574,24.91,24.91,0.0,0.0,1
937,930,38,8782,4.36,4.36,0.0,0.0,1
938,931,41,3237,0.0,0.0,0.0,0.0,0
939,932,40,8404,19.99,19.99,0.0,0.0,1
940,933,54,1044,97.33,96.5,0.8299999999999983,0.85,1
941,934,62,4463,12.99,12.99,0.0,0.0,1
942,935,35,9367,97.33,77.95,19.379999999999995,19.91,1
943,936,12,10019,97.33,96.5,0.8299999999999983,0.85,1
944,937,5,2624,15.99,10.79,5.200000000000001,32.52,1
945,938,38,4382,22.62,22.62,0.0,0.0,1
946,939,19,9911,36.0,36.0,0.0,0.0,1
947,940,6,8647,6.5,6.5,0.0,0.0,1
948,941,19,2635,12.77,12.77,0.0,0.0,1
949,942,31,5153,7.35,7.35,0.0,0.0,1
950,943,13,7659,97.33,96.5,0.8299999999999983,0.85,1
951,944,12,10019,97.33,96.5,0.8299999999999983,0.85,1
952,945,25,2339,97.33,96.5,0.8299999999999983,0.85,1
953,946,17,2657,57.97,47.99,9.979999999999997,17.22,1
954,947,121,2986,5.32,5.32,0.0,0.0,1
955,948,5,2239,15.0,15.0,0.0,0.0,1
956,949,14,500,13.22,13.22,0.0,0.0,1
957,26563,14,500,13.22,13.22,0.0,0.0,1
958,950,12,5063,5.0,5.0,0.0,0.0,1
959,951,4,10208,13.56,13.56,0.0,0.0,1
960,952,92,1960,5.59,5.59,0.0,0.0,1
961,953,89,1073,33.4,33.4,0.0,0.0,1
962,954,109,4214,9.52,9.52,0.0,0.0,1
963,955,12,1867,8.14,8.14,0.0,0.0,1
964,956,12,10631,11.99,11.99,0.0,0.0,1
965,957,19,7220,23.82,23.82,0.0,0.0,1
966,958,74,10375,57.27,57.27,0.0,0.0,0
967,959,4,8729,59.99,59.99,0.0,0.0,1
968,960,1,1718,70.01,70.01,0.0,0.0,1
969,961,18,10002,34.99,34.99,0.0,0.0,1
970,962,85,8490,24.68,24.68,0.0,0.0,1
971,963,48,3351,63.94,63.94,0.0,0.0,1
972,964,4,9685,10.84,10.84,0.0,0.0,1
973,965,62,2639,18.79,18.79,0.0,0.0,1
974,966,12,164,17.95,17.95,0.0,0.0,1
975,967,27,661,21.99,21.99,0.0,0.0,1
976,968,14,636,29.38,29.38,0.0,0.0,1
977,969,14,1063,1.76,1.76,0.0,0.0,1
978,970,9,6353,7.38,7.38,0.0,0.0,1
979,971,122,6352,64.99,64.99,0.0,0.0,1
980,972,25,9356,97.33,96.5,0.8299999999999983,0.85,1
981,973,42,1495,15.25,15.25,0.0,0.0,1
982,974,14,9020,6.96,6.96,0.0,0.0,1
983,975,19,2781,49.02,49.02,0.0,0.0,0
984,976,12,3377,97.33,96.5,0.8299999999999983,0.85,1
985,977,12,10019,59.99,12.67,47.32,78.88,1
986,978,123,7729,29.99,29.99,0.0,0.0,1
987,979,13,7921,97.33,96.5,0.8299999999999983,0.85,1
988,980,6,7620,19.99,19.99,0.0,0.0,1
989,981,14,9588,7.99,7.99,0.0,0.0,1
990,982,12,6416,7.99,7.99,0.0,0.0,1
991,983,16,9546,12.33,12.33,0.0,0.0,1
992,984,41,3714,76.69,76.69,0.0,0.0,1
993,985,73,4440,97.33,96.5,0.8299999999999983,0.85,1
994,986,97,8735,8.76,8.76,0.0,0.0,1
995,987,88,1704,38.44,38.44,0.0,0.0,1
996,988,4,8267,59.97,59.97,0.0,0.0,1
997,989,28,2434,4.48,4.48,0.0,0.0,0
998,990,14,10171,19.99,19.99,0.0,0.0,1
999,991,13,7372,51.99,51.99,0.0,0.0,1
1000,992,14,3117,85.77,85.77,0.0,0.0,1
1001,993,14,6371,24.07,24.07,0.0,0.0,1
1002,994,65,3704,23.09,23.09,0.0,0.0,1
1003,995,12,3160,63.75,63.75,0.0,0.0,0
1004,996,79,4234,8.48,8.48,0.0,0.0,1
1005,997,14,6065,16.07,9.8,6.27,39.02,1
